Longitude,Latitude,Time,Power ⌁,Power ⌁ without Loss,Efficiency ⋅,Global ⤋ ⭍,Direct ⇣ ⭍,Sky-Diffuse 🗤 ⭍,Ground-Diffuse ⭞ ⭍,Spectral effect ±,Spectral effect ± ％,Spectral factor,Global ⤋ ∡ ☉,Direct ⇣ ∡ ☉,Sky-Diffuse 🗤 ∡ ☉,Ground-Diffuse ⭞ ∡ ☉,Global ⤋ -⭜,Direct ⇣ -⭜,Sky-Diffuse 🗤 -⭜,Ground-Diffuse ⭞ -⭜,Global ⤋ ∡,Direct ⇣ ∡,Sky-Diffuse 🗤 ∡,Ground-Diffuse ⭞ ∡,Sky-Diffuse Horizontal 🗤⭳,Direct Horizontal ⇣ ⭳,Extra Horizontal ⍖ ⭳,Extra Normal ⍖ ⦜,Linke Turbidity ⋅,Temperature 🌡,Wind speed 🌬,Altitude ⦩,Azimuth 󱦥,Incidence ⭸,Sun-Horizon ⛰,Shading state 🮞,In-shade 🮞,Horizon ⛰,Visible 👁
8.628,45.812000000000005,2010-07-19 11:00:00,708.3707,823.6869,0.8551,823.6869,676.0731,127.4332,20.1806,0.575,0.0597,1.0006,969.8923,793.8076,150.6008,25.4839,-6.5999,-3.1478,-1.5691,-1.8829,963.2925,790.6597,149.0317,23.601,143.0,765.0,1187.1937,1316.7365,2.0,27.14,0.35,1.1235,2.8411,1.2099,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-19 12:00:00,708.7006,824.0704,0.8578,824.0704,684.8759,119.0167,20.1778,0.5734,0.0597,1.0006,967.1858,801.5769,140.2092,25.3997,-6.4938,-3.1562,-1.4609,-1.8767,960.692,798.4207,138.7483,23.523,133.0,772.0,1188.7606,1316.7365,2.0,28.06,0.6,1.1263,3.4108,1.2151,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-19 13:00:00,651.7007,757.7915,0.8691,757.7915,606.0625,132.8214,18.9076,0.5204,0.0597,1.0006,878.8407,700.9125,154.4369,23.4913,-6.9058,-3.561,-1.6091,-1.7357,871.9348,697.3514,152.8278,21.7555,149.0,688.0,1132.424,1316.7365,2.0,28.87,0.75,1.0353,3.8992,1.0678,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-19 14:00:00,552.2735,642.1785,0.8846,642.1785,493.4913,131.9476,16.7395,0.4333,0.0597,1.0006,734.1677,563.0115,150.7241,20.4321,-8.2487,-5.1686,-1.5704,-1.5097,725.919,557.8429,149.1537,18.9224,150.0,578.0,1022.0157,1316.7365,2.0,29.32,0.75,0.8886,4.244,0.8573,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-19 15:00:00,418.6057,486.7508,0.9028,486.7508,359.31,113.573,13.8678,0.3218,0.0597,1.0006,551.7078,407.9905,127.1302,16.587,-12.5304,-9.9803,-1.3246,-1.2256,539.1773,398.0102,125.8056,15.3614,133.0,458.0,865.0631,1316.7365,2.0,29.48,0.75,0.7168,4.4956,0.6252,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-19 16:00:00,252.0387,293.0682,0.9158,293.0682,192.9809,89.8997,10.1876,0.191,0.0597,1.0006,342.834,231.6188,99.2029,12.0123,-22.8073,-20.8861,-1.0336,-0.8876,320.0267,210.7327,98.1693,11.1247,113.0,315.0,672.2899,1316.7365,2.0,29.41,0.9,0.5359,4.6987,0.3849,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-19 17:00:00,87.3664,101.5888,0.885,101.5888,34.1052,61.7097,5.7739,0.0685,0.0597,1.0006,142.1164,64.6105,70.4613,7.0446,-27.329,-26.0744,-0.7341,-0.5205,114.7874,38.5362,69.7272,6.5241,92.0,159.0,456.9337,1316.7365,2.0,29.04,0.8,0.3544,4.8799,0.1415,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-19 18:00:00,27.017,31.4151,0.7991,31.4151,0.0,29.5457,1.8694,0.0235,0.0597,1.0006,39.8881,0.0,37.3622,2.5259,-0.5759,0.0,-0.3893,-0.1866,39.3122,0.0,36.9729,2.3393,50.0,40.0,234.1357,1316.7365,2.0,27.89,0.5,0.1788,5.0546,0.0,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-19 19:00:00,0.0,0.0,0.9614,0.0,0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6317,1316.7365,2.0,26.24,0.6,0.0187,5.2289,0.0,Low angle,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-19 20:00:00,0.0,0.0,0.9592,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1316.7365,2.0,26.94,0.35,-0.1358,5.4308,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-19 21:00:00,0.0,0.0,0.9615,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1316.7365,2.0,26.2,0.35,-0.2598,5.6463,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-19 22:00:00,0.0,0.0,0.9637,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1316.7365,2.0,25.53,0.6,-0.3503,5.8843,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-19 23:00:00,0.0,0.0,0.9651,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1316.7365,2.0,25.07,0.5,-0.3991,6.1404,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-20 00:00:00,0.0,0.0,0.9669,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1316.9386,2.0,24.49,0.5,-0.4006,0.1279,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-20 01:00:00,0.0,0.0,0.9686,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1316.9386,2.0,23.97,0.5,-0.3547,0.3846,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-20 02:00:00,0.0,0.0,0.97,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1316.9386,2.0,23.52,0.5,-0.2666,0.6242,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-20 03:00:00,0.0,0.0,0.9711,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1316.9386,2.0,23.16,0.4,-0.1444,0.8411,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-20 04:00:00,0.0,0.0,0.9722,0.0,0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1611,1316.9386,2.0,22.83,0.35,0.01,1.0458,0.0,Low angle,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 05:00:00,38.4805,44.7447,0.8475,44.7447,0.0,42.0571,2.6876,0.0315,0.0597,1.0006,53.5688,0.0,50.1447,3.4241,-0.7755,0.0,-0.5225,-0.253,52.7933,0.0,49.6223,3.1711,71.0,51.0,220.1912,1316.9386,2.0,22.7,0.4,0.168,1.2195,0.0,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 06:00:00,103.5489,120.4057,0.9107,120.4057,30.2221,83.5558,6.6278,0.0789,0.0597,1.0006,159.9534,59.3778,92.7171,7.8585,-27.7381,-26.1915,-0.966,-0.5806,132.2153,33.1863,91.7511,7.2778,123.0,157.0,442.84,1316.9386,2.0,22.94,0.25,0.3429,1.3945,0.1275,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 07:00:00,274.8955,319.6459,0.9275,319.6459,201.365,107.0465,11.2344,0.2057,0.0597,1.0006,370.3334,240.6264,116.6282,13.0788,-25.7045,-23.523,-1.2152,-0.9664,344.6289,217.1034,115.4131,12.1124,134.0,332.0,659.0234,1316.9386,2.0,24.29,0.4,0.5241,1.5753,0.3712,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 08:00:00,446.5224,519.212,0.9112,519.212,376.0433,128.3194,14.8493,0.3401,0.0597,1.0006,583.6785,423.7675,142.3136,17.5974,-13.8422,-11.0592,-1.4828,-1.3002,569.8363,412.7083,140.8308,16.2972,149.0,478.0,853.4673,1316.9386,2.0,25.07,0.55,0.705,1.7771,0.612,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 09:00:00,581.9016,676.6298,0.8912,676.6298,522.9589,136.0188,17.6521,0.4531,0.0597,1.0006,768.0568,592.4472,154.2233,21.3863,-8.8615,-5.6744,-1.6069,-1.5802,759.1953,586.7728,152.6164,19.8061,153.0,609.0,1012.7894,1316.9386,2.0,26.2,0.8,0.8774,2.0253,0.8453,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 10:00:00,668.8701,777.7559,0.8746,777.7559,615.5193,142.8452,19.3913,0.5308,0.0597,1.0006,896.4197,707.4348,165.0447,23.9403,-7.1563,-3.6678,-1.7196,-1.7689,889.2634,703.767,163.3251,22.1714,159.0,694.0,1126.0785,1316.9386,2.0,26.97,0.85,1.0257,2.3635,1.0585,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 11:00:00,702.4358,816.7858,0.8668,816.7858,635.907,160.8945,19.9842,0.5624,0.0597,1.0006,949.0045,736.5365,187.5735,24.8946,-6.7035,-2.9097,-1.9543,-1.8394,942.3011,733.6268,185.6192,23.0552,179.0,708.0,1185.5839,1316.9386,2.0,27.42,0.85,1.1204,2.842,1.2126,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 12:00:00,681.9764,792.9958,0.8693,792.9958,584.9845,188.58,19.4313,0.5445,0.0597,1.0006,918.9611,675.6021,219.2222,24.1368,-6.7168,-2.6493,-2.2841,-1.7834,912.2443,672.9528,216.9381,22.3534,211.0,649.0,1187.23,1316.9386,2.0,28.59,1.0,1.1232,3.4086,1.2181,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 13:00:00,560.0302,651.1979,0.8885,651.1979,359.439,275.1995,16.5594,0.4374,0.0597,1.0006,739.6815,406.5793,312.9788,20.1233,-6.8036,-2.0558,-3.261,-1.4869,732.8778,404.5235,309.7178,18.6365,319.0,398.0,1130.8907,1316.9386,2.0,29.09,1.05,1.0328,3.8954,1.0701,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 14:00:00,473.9695,551.1274,0.8979,551.1274,289.4824,247.1046,14.5403,0.3663,0.0597,1.0006,620.9375,325.3605,278.0919,17.4851,-7.1603,-2.9709,-2.8975,-1.2919,613.7772,322.3896,275.1945,16.1932,290.0,333.0,1020.3979,1316.9386,2.0,29.89,1.05,0.8864,4.2403,0.8588,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 15:00:00,381.6895,443.825,0.9091,443.825,249.8027,181.4988,12.5235,0.2914,0.0597,1.0006,498.2666,281.6392,201.7525,14.875,-10.055,-6.8538,-2.1021,-1.0991,488.2116,274.7853,199.6504,13.7759,215.0,315.0,863.2847,1316.9386,2.0,29.61,1.05,0.7149,4.4922,0.6262,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 16:00:00,247.6179,287.9278,0.916,287.9278,171.8659,106.2532,9.8088,0.1876,0.0597,1.0006,334.9369,206.1494,117.2244,11.5632,-20.5888,-18.513,-1.2214,-0.8544,314.3482,187.6363,116.003,10.7088,133.0,279.0,670.2853,1316.9386,2.0,29.44,0.95,0.534,4.6958,0.3856,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 17:00:00,85.2763,99.1585,0.8838,99.1585,36.1194,57.2269,5.8122,0.067,0.0597,1.0006,140.9312,68.4011,65.4294,7.1007,-28.7412,-27.5348,-0.6817,-0.5247,112.19,40.8663,64.7477,6.5761,86.0,167.0,454.6544,1316.9386,2.0,28.84,0.6,0.3525,4.8772,0.1419,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 18:00:00,26.9751,31.3664,0.7992,31.3664,0.0,29.497,1.8695,0.0234,0.0597,1.0006,39.8248,0.0,37.2989,2.5259,-0.5753,0.0,-0.3886,-0.1866,39.2496,0.0,36.9103,2.3393,50.0,40.0,231.5634,1316.9386,2.0,27.85,0.55,0.1768,5.0521,0.0,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 19:00:00,0.0,0.0,0.9588,0.0,0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0467,1316.9386,2.0,27.06,0.2,0.0167,5.2263,0.0,Low angle,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-20 20:00:00,0.0,0.0,0.9621,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1316.9386,2.0,26.01,0.5,-0.1383,5.4287,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-20 21:00:00,0.0,0.0,0.9648,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1316.9386,2.0,25.15,0.55,-0.2625,5.6445,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-20 22:00:00,0.0,0.0,0.9653,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1316.9386,2.0,25.02,0.45,-0.3533,5.883,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-20 23:00:00,0.0,0.0,0.9688,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1316.9386,2.0,23.9,0.55,-0.4022,6.1397,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-21 00:00:00,0.0,0.0,0.971,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1317.1537,2.0,23.21,0.6,-0.4038,0.1279,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-21 01:00:00,0.0,0.0,0.9718,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1317.1537,2.0,22.95,0.6,-0.3579,0.3853,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-21 02:00:00,0.0,0.0,0.9722,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1317.1537,2.0,22.83,0.55,-0.2696,0.6253,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-21 03:00:00,0.0,0.0,0.9725,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1317.1537,2.0,22.72,0.5,-0.1473,0.8427,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-21 04:00:00,0.0,0.0,0.9734,0.0,0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1556,1317.1537,2.0,22.44,0.55,0.0077,1.0481,0.0,Low angle,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 05:00:00,5.869,6.8244,0.6493,6.8244,0.0,6.6219,0.2025,0.0063,0.0597,1.0006,10.6434,0.0,10.3066,0.3368,-0.1323,0.0,-0.1074,-0.0249,10.5111,0.0,10.1992,0.3119,12.0,0.0,216.9923,1317.1537,2.0,22.46,0.45,0.1655,1.2216,0.0,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 06:00:00,18.792,21.8512,0.7796,21.8512,0.0,21.2028,0.6484,0.0167,0.0597,1.0006,28.3824,0.0,27.4843,0.8981,-0.3527,0.0,-0.2864,-0.0664,28.0297,0.0,27.1979,0.8318,32.0,0.0,439.9255,1317.1537,2.0,23.24,0.4,0.3405,1.3968,0.1273,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 07:00:00,183.7217,213.6299,0.9279,213.6299,23.1572,183.9608,6.5119,0.1374,0.0597,1.0006,235.5799,27.6596,200.3425,7.5778,-5.3503,-2.703,-2.0874,-0.5599,230.2296,24.9566,198.2551,7.0179,232.0,38.0,656.4211,1317.1537,2.0,23.88,0.6,0.5217,1.5779,0.3712,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 08:00:00,392.119,455.9524,0.9155,455.9524,227.6736,215.3808,12.898,0.2972,0.0597,1.0006,508.2625,255.3248,237.726,15.2118,-10.2498,-6.6489,-2.4769,-1.124,498.0128,248.6759,235.2491,14.0878,255.0,287.0,851.1677,1317.1537,2.0,25.01,0.35,0.7026,1.7799,0.6125,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 09:00:00,563.054,654.7139,0.8967,654.7139,459.303,178.3731,17.0378,0.4358,0.0597,1.0006,738.6758,517.1457,201.0139,20.5163,-8.5468,-4.9365,-2.0944,-1.5159,730.129,512.2092,198.9195,19.0004,201.0,530.0,1010.7595,1317.1537,2.0,25.9,0.9,0.8747,2.0284,0.8462,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 10:00:00,664.4246,772.5867,0.8783,772.5867,595.715,157.6497,19.2221,0.525,0.0597,1.0006,886.7955,681.7801,181.3839,23.6316,-7.1574,-3.5214,-1.8899,-1.7461,879.6382,678.2587,179.494,21.8855,175.0,667.0,1124.2656,1317.1537,2.0,26.92,1.0,1.0228,2.3662,1.0602,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 11:00:00,711.6853,827.541,0.8678,827.541,661.7471,145.607,20.1869,0.5692,0.0597,1.0006,960.2806,765.5997,169.5618,25.1191,-6.6355,-3.0128,-1.7667,-1.856,953.6451,762.5869,167.7952,23.2631,161.0,734.0,1183.9202,1317.1537,2.0,27.23,0.95,1.1171,2.843,1.2155,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 12:00:00,700.1216,814.0949,0.8651,814.0949,641.324,152.9149,19.856,0.5616,0.0597,1.0006,947.5957,744.2009,178.6125,24.7823,-6.5982,-2.9061,-1.861,-1.8311,940.9975,741.2948,176.7515,22.9512,170.0,713.0,1185.6371,1317.1537,2.0,28.0,0.85,1.1201,3.4064,1.2213,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 13:00:00,643.8254,748.6342,0.8726,748.6342,575.4785,154.5567,18.599,0.5121,0.0597,1.0006,864.8061,662.8112,178.9807,23.0141,-6.9007,-3.3354,-1.8648,-1.7005,857.9053,659.4758,177.1159,21.3137,173.0,647.0,1129.2849,1317.1537,2.0,28.54,0.8,1.0301,3.8917,1.0723,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 14:00:00,423.5151,492.4594,0.902,492.4594,201.5035,277.7322,13.2236,0.3259,0.0597,1.0006,552.3969,225.4333,311.1343,15.8292,-6.4589,-2.0475,-3.2418,-1.1696,545.938,223.3858,307.8926,14.6597,334.0,230.0,1018.6956,1317.1537,2.0,29.0,0.6,0.8842,4.2366,0.8603,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 15:00:00,391.2327,454.9218,0.9105,454.9218,271.9146,170.2033,12.8039,0.2982,0.0597,1.0006,510.1168,306.0395,188.8936,15.1837,-10.4998,-7.4098,-1.9681,-1.1219,499.6171,298.6297,186.9255,14.0618,200.0,341.0,861.4092,1317.1537,2.0,28.13,0.8,0.7129,4.4888,0.6273,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 16:00:00,248.1327,288.5264,0.9231,288.5264,166.6506,112.1344,9.7414,0.1866,0.0597,1.0006,332.416,198.2672,122.754,11.3948,-19.8558,-17.7349,-1.279,-0.8419,312.5602,180.5323,121.475,10.5529,139.0,267.0,668.1721,1317.1537,2.0,27.06,0.95,0.532,4.6927,0.3862,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 17:00:00,96.5427,112.259,0.8992,112.259,9.9967,98.1253,4.137,0.0745,0.0597,1.0006,133.8177,18.5788,110.2712,4.9677,-8.9778,-7.4618,-1.1489,-0.3671,124.8399,11.117,109.1222,4.6006,132.0,45.0,452.256,1317.1537,2.0,26.41,1.25,0.3505,4.8744,0.1422,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 18:00:00,20.4859,23.8209,0.7788,23.8209,0.0,23.0921,0.7288,0.0183,0.0597,1.0006,30.9725,0.0,29.9621,1.0104,-0.3868,0.0,-0.3122,-0.0747,30.5857,0.0,29.6499,0.9357,35.0,1.0,228.8642,1317.1537,2.0,26.05,1.1,0.1746,5.0496,0.0,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 19:00:00,0.0,0.0,0.9621,0.0,0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3609,1317.1537,2.0,26.01,0.7,0.0147,5.2236,0.0,Low angle,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-21 20:00:00,0.0,0.0,0.9642,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1317.1537,2.0,25.34,0.65,-0.1408,5.4266,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-21 21:00:00,0.0,0.0,0.9666,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1317.1537,2.0,24.61,0.75,-0.2654,5.6427,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-21 22:00:00,0.0,0.0,0.9672,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1317.1537,2.0,24.39,0.65,-0.3563,5.8818,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-21 23:00:00,0.0,0.0,0.9674,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1317.1537,2.0,24.35,0.6,-0.4055,6.1391,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-22 00:00:00,0.0,0.0,0.9694,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1317.3818,2.0,23.7,0.6,-0.4071,0.1279,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-22 01:00:00,0.0,0.0,0.972,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1317.3818,2.0,22.89,0.65,-0.3611,0.386,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-22 02:00:00,0.0,0.0,0.9755,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1317.3818,2.0,21.77,0.75,-0.2727,0.6265,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-22 03:00:00,0.0,0.0,0.9772,0.0,-0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1317.3818,2.0,21.23,0.8,-0.1502,0.8443,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-07-22 04:00:00,0.0,0.0,0.9783,0.0,0.0,0.0,0.0,0.0,0.0,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,1317.3818,2.0,20.87,0.8,0.0054,1.0505,0.0,Low angle,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-22 05:00:00,44.9781,52.3001,0.8658,52.3001,0.0,50.3648,1.9353,0.0361,0.0597,1.0006,61.1991,0.0,58.7854,2.4137,-0.7908,0.0,-0.6125,-0.1783,60.4083,0.0,58.1729,2.2353,72.0,14.0,213.7328,1317.3818,2.0,21.04,0.75,0.163,1.2238,0.0,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-22 06:00:00,111.4784,129.6261,0.914,129.6261,19.4692,104.3366,5.8203,0.0847,0.0597,1.0006,160.438,38.203,115.3587,6.8762,-18.6114,-16.9014,-1.2019,-0.5081,141.8265,21.3016,114.1568,6.3681,145.0,100.0,436.9577,1317.3818,2.0,23.37,0.7,0.3381,1.3992,0.1271,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-22 07:00:00,270.0144,313.9702,0.9254,313.9702,181.9446,121.2254,10.8003,0.2025,0.0597,1.0006,362.859,217.8845,132.3728,12.6016,-23.5894,-21.279,-1.3792,-0.9311,339.2696,196.6055,130.9936,11.6705,151.0,298.0,653.7715,1317.3818,2.0,25.03,0.4,0.5193,1.5805,0.3713,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-07-22 08:00:00,389.568,452.9861,0.916,452.9861,223.0579,217.1424,12.7858,0.2952,0.0597,1.0006,504.6167,250.001,239.5443,15.0715,-10.1041,-6.4946,-2.4958,-1.1136,494.5126,243.5063,237.0485,13.9579,257.0,280.0,848.8237,1317.3818,2.0,26.13,0.7,0.7001,1.7828,0.613,Above,Sunlit,False,0.0,True
